Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
1.0,47.5%,12169603.140257936,1.0,0.013605572,0.442994554,502.0,0.0008824592709163
0.0,47.5%,323676.5520490236,1.0,0.0133900005,0.4569529725,502.0,0.00091026488545815
1.0,50.0%,14765327.286961103,1.0,0.014118497,0.4438988015,502.0,0.0008842605607569
0.0,50.0%,323676.5520490236,1.0,0.013535155,0.4603334005,502.0,0.00091699880577685
1.0,52.5%,9924862.174259005,1.0,0.0136123455,0.44308765949999995,502.0,0.0008826447400398
0.0,52.5%,334114.2240934237,1.0,0.013890907000000001,0.459618705,502.0,0.0009155751095617001
1.0,55.0%,18542083.635131367,1.0,0.0133466185,0.4399145185,502.0,0.0008763237420318501
0.0,55.0%,313871.26658515114,1.0,0.013615295999999999,0.4583533195,502.0,0.0009130544213147
1.0,57.5%,17368995.857743174,1.0,0.0140072765,0.4411287435,502.0,0.00087874251693225
0.0,57.5%,345225.06814868934,1.0,0.013542823999999998,0.453398331,502.0,0.00090318392629475
1.0,60.0%,9856936.291099831,1.0,0.013502227499999998,0.441359854,502.0,0.0008792028964142999
0.0,60.0%,334114.2240934237,1.0,0.0133319605,0.45837837049999997,502.0,0.0009131043237050999
1.0,62.5%,12629929.313832998,1.0,0.013337270500000001,0.44137901999999996,502.0,0.0008792410756972
0.0,62.5%,324308.9386295512,1.0,0.014403691,0.454750491,502.0,0.0009058774721115
1.0,65.0%,7240474.693046465,1.0,0.0143157695,0.4434287485,502.0,0.00088332420019915
0.0,65.0%,323676.5520490236,1.0,0.013459662,0.45702232350000005,502.0,0.0009104030348605001
1.0,67.5%,6541805.95717792,1.0,0.013287601999999999,0.4417198155,502.0,0.00087991995119515
0.0,67.5%,344551.8961378237,1.0,0.013342179999999999,0.4512468155,502.0,0.0008988980388445499
1.0,70.0%,24535290.23719597,1.0,0.013414190999999999,0.4397485445,502.0,0.0008759931165338
0.0,70.0%,345225.06814868934,1.0,0.013144962999999999,0.45538076250000004,502.0,0.0009071329930277999
1.0,72.5%,23495011.3932075,1.0,0.013254445,0.4413339855,502.0,0.0008791513655378
0.0,72.5%,304065.98112127866,1.0,0.0137225135,0.4565631705,502.0,0.00090948838745015
1.0,75.0%,55569942.727966316,1.0,0.0133991975,0.4403156365,502.0,0.00087712278187245
0.0,75.0%,334114.2240934237,1.0,0.0134141965,0.455431247,502.0,0.0009072335597609
1.0,77.5%,70375967.33157961,1.0,0.013389384,0.44098129399999997,502.0,0.0008784487928286001
0.0,77.5%,324308.9386295512,1.0,0.013334791,0.454625359,502.0,0.0009056282051791999
1.0,80.0%,62265800.929261915,1.0,0.013505594,0.4412117995,502.0,0.0008789079671314
0.0,80.0%,344551.8961378237,1.0,0.013402133,0.4559988895,502.0,0.0009083643217131
1.0,82.5%,10007250.201851003,1.0,0.013327071499999999,0.44391751150000003,502.0,0.00088429783167325
0.0,82.5%,323676.5520490236,1.0,0.0134487065,0.45751929199999997,502.0,0.0009113930119521499
1.0,85.0%,167325720.7659203,1.0,0.013364823000000001,0.435751813,502.0,0.0008680314999999501
0.0,85.0%,334114.2240934237,1.0,0.013388352,0.4547612655,502.0,0.0009058989352589
1.0,87.5%,15921055.152808387,1.0,0.0135449135,0.442462177,502.0,0.0008813987589640999
0.0,87.5%,334114.2240934237,1.0,0.0133863085,0.4527089235,502.0,0.00090181060458165
1.0,90.0%,214466620.93746838,1.0,0.0134856415,0.44139868800000004,502.0,0.00087928025498005
0.0,90.0%,323676.5520490236,1.0,0.013276246,0.455404271,502.0,0.0009071798227091
1.0,92.5%,10960689.198494317,1.0,0.0132738555,0.43812682049999996,502.0,0.0008727625906374
0.0,92.5%,344551.8961378237,1.0,0.0133406475,0.45519461549999995,502.0,0.00090676218227085
1.0,95.0%,1855715.3822405157,1.0,0.013514861,0.44519966450000004,502.0,0.0008868519213147
0.0,95.0%,313871.26658515114,1.0,0.0133208495,0.45617630499999995,502.0,0.00090871773904375
1.0,97.5%,979891.6933509696,1.0,0.013331744999999999,0.44011681999999996,502.0,0.00087672673306765
0.0,97.5%,334114.2240934237,1.0,0.013348787,0.460389646,502.0,0.00091711084860555
