Trained,Pruning Percentage,Perplexity,ROGUE-L F1 Score,TTFT (s),Run Time (s),Output Tokens,Time per Output Token (s)
0.0,27.5%,323676.5520490236,1.0,0.0097912125,0.355038653,629.0,0.0005644493688394
1.0,30.0%,7557136.871246899,1.0,0.0096824275,0.3454303615,629.0,0.0005491738656597501
0.0,30.0%,304065.98112127866,1.0,0.009701949000000001,0.357098977,629.0,0.00056772492368835
1.0,32.5%,5073045.343733842,1.0,0.009703597,0.34511294150000005,629.0,0.00054866922337035
0.0,32.5%,315097.7253801743,1.0,0.0097626385,0.35907792650000003,629.0,0.0005708711073131
1.0,35.0%,11169372.110238036,1.0,0.009599666,0.34748433300000003,629.0,0.00055243932114465
0.0,35.0%,313871.26658515114,1.0,0.009657129,0.36116875800000003,629.0,0.0005741951637519499
1.0,37.5%,19950820.544072505,1.0,0.009680278,0.3479404495,629.0,0.0005531644666136001
0.0,37.5%,355662.7401930894,1.0,0.010642742,0.362873428,629.0,0.00057690529093795
1.0,40.0%,11169372.110238036,1.0,0.009587554,0.344899097,629.0,0.0005483292480126501
0.0,40.0%,313871.26658515114,1.0,0.009706989499999999,0.35605228099999997,629.0,0.0005660608600953499
1.0,42.5%,9208505.345331848,1.0,0.009763872,0.34508278400000003,629.0,0.0005486212782193499
0.0,42.5%,334114.2240934237,1.0,0.009697357,0.3567875195,629.0,0.0005672297607313
1.0,45.0%,9924862.174259005,1.0,0.009707401000000001,0.3452289155,629.0,0.00054885360174875
0.0,45.0%,344551.8961378237,1.0,0.0096218795,0.356102165,629.0,0.0005661401669316
1.0,47.5%,11008781.898911867,1.0,0.0097369815,0.34748653799999996,629.0,0.0005524428267090001
0.0,47.5%,334114.2240934237,1.0,0.009653283,0.35868574799999997,629.0,0.00057024761208265
1.0,50.0%,9625978.387100514,1.0,0.011861471500000002,0.350216374,629.0,0.0005567827885532
0.0,50.0%,323676.5520490236,1.0,0.009715256,0.35864524200000003,629.0,0.00057018321462635
1.0,52.5%,9878860.032198897,1.0,0.009602537,0.34755643,629.0,0.00055255394276625
0.0,52.5%,334114.2240934237,1.0,0.0096090095,0.3591145685,629.0,0.00057092936168515
1.0,55.0%,13579812.210053291,1.0,0.011794691,0.351138301,629.0,0.0005582484912559
0.0,55.0%,313871.26658515114,1.0,0.009695042000000001,0.36118088400000004,629.0,0.0005742144419713
1.0,57.5%,10638471.40862839,1.0,0.0096860145,0.3480970815,629.0,0.0005534134841016999
0.0,57.5%,334114.2240934237,1.0,0.009736019,0.359733925,629.0,0.00057191403020665
1.0,60.0%,14946128.458408298,1.0,0.0097313815,0.35038007849999997,629.0,0.00055704305007945
0.0,60.0%,304660.0533357742,1.0,0.009626603000000001,0.3601037595,629.0,0.0005725020023847
1.0,62.5%,11760974.944532678,1.0,0.0097197535,0.3493018395,629.0,0.0005553288386327001
0.0,62.5%,324308.9386295512,1.0,0.009838173,0.363486268,629.0,0.000577879599364
1.0,65.0%,9924862.174259005,1.0,0.0097210965,0.3495227715,629.0,0.00055568008187595
0.0,65.0%,324308.9386295512,1.0,0.0096414655,0.361805671,629.0,0.0005752077440381
1.0,67.5%,6541805.95717792,1.0,0.009616448,0.348860295,629.0,0.00055462686009535
0.0,67.5%,313871.26658515114,1.0,0.009629328,0.362961811,629.0,0.00057704580445145
1.0,70.0%,13432531.67159613,1.0,0.009687688,0.3549810635,629.0,0.0005643578116057
0.0,70.0%,323676.5520490236,1.0,0.0096393925,0.36220726599999997,629.0,0.00057584620985685
1.0,72.5%,18564004.070248954,1.0,0.009778305000000001,0.3485640955,629.0,0.00055415595468995
0.0,72.5%,324308.9386295512,1.0,0.0101070515,0.3598727425,629.0,0.0005721347257551001
1.0,75.0%,80027995.5278698,1.0,0.009625035,0.346765164,629.0,0.00055129596820345
0.0,75.0%,313871.26658515114,1.0,0.0096315575,0.35914824300000003,629.0,0.00057098289825115
1.0,77.5%,131479616.46760575,1.0,0.010042439,0.3495912665,629.0,0.0005557889769475
0.0,77.5%,334114.2240934237,1.0,0.009795011,0.360521729,629.0,0.0005731665007949
1.0,80.0%,14457660.906850634,1.0,0.009800557500000001,0.35144246700000004,629.0,0.0005587320620031
0.0,80.0%,334114.2240934237,1.0,0.0096050515,0.3642201565,629.0,0.0005790463537360499
1.0,82.5%,14184070.657918612,1.0,0.0098770865,0.3539091345,629.0,0.00056265363195545
0.0,82.5%,334114.2240934237,1.0,0.009779808000000001,0.36235674900000003,629.0,0.00057608386168515
1.0,85.0%,312047092.18619263,1.0,0.0097676545,0.3519200295,629.0,0.00055949130286165
0.0,85.0%,313871.26658515114,1.0,0.0096927475,0.363329387,629.0,0.00057763018600945
1.0,87.5%,33360631.846570443,1.0,0.009821676500000001,0.3492556515,629.0,0.0005552554077901
0.0,87.5%,344551.8961378237,1.0,0.0097168185,0.3627639935,629.0,0.00057673130922095
1.0,90.0%,214380744.80043554,1.0,0.0098328575,0.35245505099999996,629.0,0.00056034189348165
0.0,90.0%,323676.5520490236,1.0,0.009620231,0.3632063335,629.0,0.0005774345524642
1.0,92.5%,13952399.881403115,1.0,0.0097013645,0.3502682615,629.0,0.00055686528060405
0.0,92.5%,324308.9386295512,1.0,0.0098711805,0.3632652915,629.0,0.00057752828537355
1.0,95.0%,1290791.426874174,1.0,0.009772653999999999,0.35309496100000004,629.0,0.0005613592384737501
0.0,95.0%,344551.8961378237,1.0,0.009650182,0.35842079800000004,629.0,0.00056982638791725
1.0,97.5%,955474.0256667477,1.0,0.009796379000000001,0.352379353,629.0,0.0005602215468998
0.0,97.5%,323676.5520490236,1.0,0.0096663935,0.362955496,629.0,0.00057703576470585
